Store_Dept_Date,Weekly_Sales
3_71_2013-05-17,1435.0196
3_72_2013-05-17,26757.7657
3_74_2013-05-17,3883.8321
3_79_2013-05-17,7492.3231
3_80_2013-05-17,8.7564
3_81_2013-05-17,1721.3982
3_82_2013-05-17,7884.1776
3_85_2013-05-17,909.3981
3_87_2013-05-17,1210.2718
3_90_2013-05-17,1685.9318
3_91_2013-05-17,546.3534
3_92_2013-05-17,9137.9743
3_94_2013-05-17,4007.6635
3_95_2013-05-17,19405.6304
3_96_2013-05-17,3961.2593
3_97_2013-05-17,516.7518
3_1_2013-05-24,6396.3662
3_2_2013-05-24,18988.2473
3_3_2013-05-24,7484.2149
3_4_2013-05-24,8967.1802
3_5_2013-05-24,12870.1966
3_6_2013-05-24,1768.644
3_7_2013-05-24,11301.3036
3_8_2013-05-24,9183.9491
3_9_2013-05-24,10786.2116
3_10_2013-05-24,13483.0076
3_11_2013-05-24,13578.3333
3_12_2013-05-24,2959.0199
3_13_2013-05-24,12102.0677
3_14_2013-05-24,4841.9401
3_16_2013-05-24,12631.5991
3_17_2013-05-24,2274.4238
3_19_2013-05-24,698.8645
3_20_2013-05-24,2318.3429
3_21_2013-05-24,1335.0189
3_22_2013-05-24,3590.2065
3_23_2013-05-24,13775.956
3_24_2013-05-24,2588.3481
3_25_2013-05-24,5177.6371
3_26_2013-05-24,2198.4857
3_27_2013-05-24,455.2422
3_28_2013-05-24,131.1934
3_29_2013-05-24,1315.952
3_30_2013-05-24,1512.9476
3_31_2013-05-24,738.6698
3_32_2013-05-24,4401.721
3_33_2013-05-24,3402.3431
3_34_2013-05-24,5894.7364
3_35_2013-05-24,1328.6127
3_36_2013-05-24,1031.967
3_38_2013-05-24,87612.0727
3_40_2013-05-24,19660.6027
3_41_2013-05-24,384.0157
3_42_2013-05-24,5190.0425
3_44_2013-05-24,2395.7969
3_46_2013-05-24,6855.5816
3_49_2013-05-24,21.5415
3_52_2013-05-24,963.9764
3_54_2013-05-24,33.9064
3_55_2013-05-24,7470.3716
3_56_2013-05-24,1566.6447
3_60_2013-05-24,141.138
3_67_2013-05-24,2352.9129
3_71_2013-05-24,1647.4384
3_72_2013-05-24,23470.3058
3_74_2013-05-24,4061.8261
3_79_2013-05-24,7563.5257
3_80_2013-05-24,11.459
3_81_2013-05-24,1752.3956
3_82_2013-05-24,7926.3686
3_85_2013-05-24,930.3428
3_87_2013-05-24,1345.3179
3_90_2013-05-24,1703.666
3_91_2013-05-24,543.1706
3_92_2013-05-24,8721.2479
3_94_2013-05-24,720.9952
3_95_2013-05-24,20814.5108
3_96_2013-05-24,4263.7104
3_97_2013-05-24,537.2698
3_1_2013-05-31,6139.7396
3_2_2013-05-31,19142.5514
3_3_2013-05-31,6940.1915
3_4_2013-05-31,8882.9804
3_5_2013-05-31,12570.7443
3_6_2013-05-31,2052.1536
3_7_2013-05-31,11042.052
3_8_2013-05-31,9313.0134
3_9_2013-05-31,11335.9607
3_10_2013-05-31,12987.2337
3_11_2013-05-31,12675.604
3_12_2013-05-31,2587.3777
3_13_2013-05-31,12034.8793
3_14_2013-05-31,4879.881
3_16_2013-05-31,12616.7617
3_17_2013-05-31,2542.8089
3_19_2013-05-31,594.5469
3_20_2013-05-31,2039.6033
3_21_2013-05-31,1299.0147
3_22_2013-05-31,3288.6098
3_23_2013-05-31,13918.7751
3_24_2013-05-31,2405.0464
3_25_2013-05-31,4887.8202
3_26_2013-05-31,2117.5313
3_27_2013-05-31,421.3391
3_28_2013-05-31,137.3893
3_29_2013-05-31,1191.0337
3_30_2013-05-31,1530.1884
3_31_2013-05-31,752.7051
3_32_2013-05-31,4980.1261
3_33_2013-05-31,3455.2857
3_34_2013-05-31,5563.2825
3_35_2013-05-31,1383.6491
3_36_2013-05-31,1090.254
3_38_2013-05-31,84196.4495
3_40_2013-05-31,19418.9245
3_41_2013-05-31,330.5031
3_42_2013-05-31,4023.0624
3_44_2013-05-31,2468.8576
3_46_2013-05-31,6743.4025
3_49_2013-05-31,20.7538
3_52_2013-05-31,927.4154
3_54_2013-05-31,35.5656
3_55_2013-05-31,7460.2043
3_56_2013-05-31,1451.3916
3_60_2013-05-31,135.836
3_67_2013-05-31,2360.2299
3_71_2013-05-31,1535.6838
3_72_2013-05-31,23175.7206
3_74_2013-05-31,3907.9501
3_79_2013-05-31,7462.3633
3_80_2013-05-31,11.8663
3_81_2013-05-31,1750.9518
3_82_2013-05-31,7826.4433
3_85_2013-05-31,919.5014
3_87_2013-05-31,1539.248
3_90_2013-05-31,1757.5484
3_91_2013-05-31,599.962
3_92_2013-05-31,8710.4559
3_94_2013-05-31,475.2588
3_95_2013-05-31,21081.6967
3_96_2013-05-31,4546.2425
3_97_2013-05-31,514.6492
3_1_2013-06-07,7066.118
3_2_2013-06-07,20219.9091
3_3_2013-06-07,6234.7809
3_4_2013-06-07,9953.5889
3_5_2013-06-07,12490.895
3_6_2013-06-07,1906.9798
3_7_2013-06-07,10718.2748
3_8_2013-06-07,9549.3401
3_9_2013-06-07,11455.0802
3_10_2013-06-07,13216.4232
3_11_2013-06-07,15441.8577
3_12_2013-06-07,3051.1573
3_13_2013-06-07,13032.9907
3_14_2013-06-07,4841.0304
3_16_2013-06-07,13505.1691
3_17_2013-06-07,2385.3985
3_18_2013-06-07,257.8758
3_19_2013-06-07,807.8568
3_20_2013-06-07,2291.2319
3_21_2013-06-07,1358.4868
3_22_2013-06-07,3561.0601
3_23_2013-06-07,14522.4641
3_24_2013-06-07,3345.2039
3_25_2013-06-07,5335.9449
3_26_2013-06-07,2117.1813
3_27_2013-06-07,460.7711
3_28_2013-06-07,116.7883
3_29_2013-06-07,1424.892
3_30_2013-06-07,1590.933
3_31_2013-06-07,797.1073
3_32_2013-06-07,4389.0655
3_33_2013-06-07,3715.0789
3_34_2013-06-07,6108.1008
3_35_2013-06-07,1290.2034
3_36_2013-06-07,927.3009
3_38_2013-06-07,94465.1509
3_40_2013-06-07,19355.7325
3_41_2013-06-07,440.7249
3_42_2013-06-07,5178.5891
3_44_2013-06-07,2550.4884
3_46_2013-06-07,6957.6555
3_49_2013-06-07,25.3279
3_52_2013-06-07,915.9271
3_54_2013-06-07,23.3088
3_55_2013-06-07,7431.1304
3_56_2013-06-07,897.9335
3_59_2013-06-07,20.9219
3_60_2013-06-07,184.992
3_67_2013-06-07,2405.3076
3_71_2013-06-07,1610.5154
3_72_2013-06-07,24104.1689
3_74_2013-06-07,4023.3905
3_79_2013-06-07,7505.4233
3_80_2013-06-07,13.8526
3_81_2013-06-07,1897.1695
3_82_2013-06-07,7947.4618
3_85_2013-06-07,766.6067
3_87_2013-06-07,1224.7372
3_90_2013-06-07,1779.2258
3_91_2013-06-07,593.852
3_92_2013-06-07,9292.3163
3_94_2013-06-07,625.9583
3_95_2013-06-07,20703.5551
3_96_2013-06-07,4238.443
3_97_2013-06-07,585.5967
3_1_2013-06-14,6836.8429
3_2_2013-06-14,18883.6442
3_3_2013-06-14,5594.9564
3_4_2013-06-14,9156.894
3_5_2013-06-14,13581.0161
3_6_2013-06-14,2071.4518
3_7_2013-06-14,11394.1123
3_8_2013-06-14,9232.9012
3_9_2013-06-14,10917.1908
3_10_2013-06-14,13402.0782
3_11_2013-06-14,13622.7662
3_12_2013-06-14,2987.6296
3_13_2013-06-14,12154.0923
3_14_2013-06-14,4556.8222
3_16_2013-06-14,13414.5315
3_17_2013-06-14,2630.8399
3_19_2013-06-14,794.2019
3_20_2013-06-14,2239.512
3_21_2013-06-14,1333.3774
3_22_2013-06-14,3554.4021
3_23_2013-06-14,13488.1438
3_24_2013-06-14,2526.9176
3_25_2013-06-14,5063.9921
3_26_2013-06-14,2301.9056
3_27_2013-06-14,463.8146
3_28_2013-06-14,128.4149
3_29_2013-06-14,1345.6106
3_30_2013-06-14,1535.262
3_31_2013-06-14,725.4801
3_32_2013-06-14,4343.5661
3_33_2013-06-14,3364.8292
3_34_2013-06-14,5584.2605
3_35_2013-06-14,1281.1516
3_36_2013-06-14,1131.3516
3_38_2013-06-14,93921.9581
3_40_2013-06-14,19440.2332
3_41_2013-06-14,399.9603
3_42_2013-06-14,5088.6855
3_44_2013-06-14,2381.3584
3_46_2013-06-14,7045.4512
3_49_2013-06-14,18.5829
3_52_2013-06-14,984.5215
3_55_2013-06-14,7582.816
3_56_2013-06-14,729.1463
3_60_2013-06-14,127.84
3_67_2013-06-14,2550.843
3_71_2013-06-14,1477.1775
3_72_2013-06-14,24436.6617
3_74_2013-06-14,3854.9675
3_79_2013-06-14,7453.1487
3_80_2013-06-14,7.51
3_81_2013-06-14,1843.1952
3_82_2013-06-14,7994.598
3_85_2013-06-14,901.538
3_87_2013-06-14,1322.4892
3_90_2013-06-14,1784.8504
3_91_2013-06-14,530.4233
3_92_2013-06-14,9163.9981
3_94_2013-06-14,763.4882
3_95_2013-06-14,20950.7276
3_96_2013-06-14,4234.8239
3_97_2013-06-14,557.4268
3_1_2013-06-21,6710.7774
3_2_2013-06-21,18987.3758
3_3_2013-06-21,6732.751
3_4_2013-06-21,8977.853
3_5_2013-06-21,13090.2167
3_6_2013-06-21,1693.059
3_7_2013-06-21,11797.0834
3_8_2013-06-21,9137.8633
3_9_2013-06-21,10841.6266
3_10_2013-06-21,13351.8224
3_11_2013-06-21,14356.8654
3_12_2013-06-21,2956.7561
3_13_2013-06-21,12130.5065
3_14_2013-06-21,4667.8512
3_16_2013-06-21,12483.5614
3_17_2013-06-21,2335.3446
3_19_2013-06-21,733.7236
3_20_2013-06-21,2309.5371
3_21_2013-06-21,1321.7026
3_22_2013-06-21,3628.7816
3_23_2013-06-21,14133.4663
3_24_2013-06-21,2542.8787
3_25_2013-06-21,5102.1556
3_26_2013-06-21,2327.1391
3_27_2013-06-21,481.1135
3_28_2013-06-21,92.3934
3_29_2013-06-21,1296.3358
3_30_2013-06-21,1486.5652
3_31_2013-06-21,694.9425
3_32_2013-06-21,4194.3265
3_33_2013-06-21,3693.9721
3_34_2013-06-21,5385.0206
3_35_2013-06-21,1215.7018
3_36_2013-06-21,1095.5121
3_38_2013-06-21,89341.1583
3_40_2013-06-21,19284.5363
3_41_2013-06-21,302.5153
3_42_2013-06-21,5186.0273
3_44_2013-06-21,2313.1545
3_46_2013-06-21,6955.4392
3_49_2013-06-21,18.1696
3_52_2013-06-21,1004.0733
3_54_2013-06-21,43.508
3_55_2013-06-21,7495.173
3_56_2013-06-21,663.6756
3_59_2013-06-21,24.6503
3_60_2013-06-21,149.484
3_67_2013-06-21,2403.2278
3_71_2013-06-21,1486.5949
3_72_2013-06-21,24420.0632
3_74_2013-06-21,3810.5772
3_79_2013-06-21,7596.7292
3_80_2013-06-21,13.9906
3_81_2013-06-21,1847.739
3_82_2013-06-21,8024.5644
3_85_2013-06-21,885.0304
3_87_2013-06-21,1340.9094
3_90_2013-06-21,1785.6932
3_91_2013-06-21,478.248
3_92_2013-06-21,8956.0159
3_94_2013-06-21,566.2644
3_95_2013-06-21,20134.4765
3_96_2013-06-21,4229.8616
3_97_2013-06-21,547.66
3_1_2013-06-28,6823.9295
3_2_2013-06-28,19060.462
3_3_2013-06-28,6074.0232
3_4_2013-06-28,8951.8192
3_5_2013-06-28,12865.7998
3_6_2013-06-28,1797.7979
3_7_2013-06-28,9731.872
3_8_2013-06-28,8973.3665
3_9_2013-06-28,10230.2845
3_10_2013-06-28,13963.564
3_11_2013-06-28,16982.6788
3_12_2013-06-28,2741.5224
3_13_2013-06-28,11610.9879
3_14_2013-06-28,4672.5576
3_16_2013-06-28,10241.7238
3_17_2013-06-28,2181.2073
3_18_2013-06-28,98.7987
3_19_2013-06-28,648.5822
3_20_2013-06-28,1965.2407
3_21_2013-06-28,1254.3586
3_22_2013-06-28,3529.0249
3_23_2013-06-28,14954.852
3_24_2013-06-28,2394.6944
3_25_2013-06-28,5060.7264
3_26_2013-06-28,1986.4094
3_27_2013-06-28,456.826
3_28_2013-06-28,80.2419
3_29_2013-06-28,1301.7704
3_30_2013-06-28,1444.0001
3_31_2013-06-28,752.0204
3_32_2013-06-28,3095.9239
3_33_2013-06-28,2983.3022
3_34_2013-06-28,4989.6171
3_35_2013-06-28,1292.1724
3_36_2013-06-28,990.0532
3_38_2013-06-28,82206.8927
3_40_2013-06-28,19022.398
3_41_2013-06-28,327.3287
3_42_2013-06-28,4695.4103
3_44_2013-06-28,2063.1199
3_46_2013-06-28,6214.1266
3_49_2013-06-28,13.3178
3_52_2013-06-28,952.8419
3_54_2013-06-28,42.452
3_55_2013-06-28,6942.2981
3_56_2013-06-28,685.6739
3_60_2013-06-28,134.51
3_67_2013-06-28,1998.7058
3_71_2013-06-28,1251.9189
3_72_2013-06-28,25825.4956
3_74_2013-06-28,3913.2268
3_79_2013-06-28,7264.5608
3_80_2013-06-28,8.7825
3_81_2013-06-28,1855.363
3_82_2013-06-28,7861.8289
3_85_2013-06-28,812.3985
3_87_2013-06-28,1158.3873
3_90_2013-06-28,1788.4196
3_91_2013-06-28,519.6447
3_92_2013-06-28,8763.1912
3_95_2013-06-28,21368.1351
3_96_2013-06-28,3800.5856
3_97_2013-06-28,558.819
3_1_2013-07-05,6471.8913
3_2_2013-07-05,20457.8992
3_3_2013-07-05,7152.8627
3_4_2013-07-05,10043.8241
3_5_2013-07-05,12021.8387
3_6_2013-07-05,1798.5953
3_7_2013-07-05,10583.4011
3_8_2013-07-05,9486.3676
3_9_2013-07-05,10776.101
3_10_2013-07-05,12796.9166
3_11_2013-07-05,13867.537
3_12_2013-07-05,3044.3327
3_13_2013-07-05,12970.5733
3_14_2013-07-05,4318.8495
3_16_2013-07-05,11757.8449
3_17_2013-07-05,2227.2517
3_18_2013-07-05,310.6224
3_19_2013-07-05,962.1527
3_20_2013-07-05,2354.7499
3_21_2013-07-05,1389.7165
3_22_2013-07-05,3714.4815
3_23_2013-07-05,13916.7518
3_24_2013-07-05,3590.5988
3_25_2013-07-05,4989.6548
3_26_2013-07-05,2145.344
3_27_2013-07-05,459.5322
3_28_2013-07-05,103.0928
3_29_2013-07-05,1421.7908
3_30_2013-07-05,1587.8973
3_31_2013-07-05,1067.4488
3_32_2013-07-05,4250.136
3_33_2013-07-05,3799.5453
3_34_2013-07-05,4390.2196
3_35_2013-07-05,908.0502
3_36_2013-07-05,598.6313
3_38_2013-07-05,91289.9695
3_40_2013-07-05,19514.1832
3_41_2013-07-05,434.2559
3_42_2013-07-05,5011.1024
3_44_2013-07-05,2446.2814
3_46_2013-07-05,6955.6947
3_49_2013-07-05,26.346
3_52_2013-07-05,924.5767
3_54_2013-07-05,23.8472
3_55_2013-07-05,7759.7892
3_56_2013-07-05,766.329
3_59_2013-07-05,16.6896
3_60_2013-07-05,167.124
3_67_2013-07-05,1538.8206
3_71_2013-07-05,1573.3928
3_72_2013-07-05,24161.5456
3_74_2013-07-05,3789.1971
3_79_2013-07-05,7730.4382
3_80_2013-07-05,19.2484
3_81_2013-07-05,1903.6089
3_82_2013-07-05,7881.5147
3_85_2013-07-05,658.3066
3_87_2013-07-05,1206.697
3_90_2013-07-05,1794.6107
3_91_2013-07-05,605.1878
3_92_2013-07-05,9184.0497
3_94_2013-07-05,631.1657
3_95_2013-07-05,21115.4823
3_96_2013-07-05,4229.2933
3_97_2013-07-05,593.9804
3_1_2013-07-12,6702.0267
3_2_2013-07-12,18948.9475
3_3_2013-07-12,7127.2139
3_4_2013-07-12,9298.5138
3_5_2013-07-12,13485.9704
3_6_2013-07-12,1735.933
3_7_2013-07-12,10559.4346
3_8_2013-07-12,9236.0122
3_9_2013-07-12,10838.9507
3_10_2013-07-12,13730.7913
3_11_2013-07-12,14304.3164
3_12_2013-07-12,3004.4445
3_13_2013-07-12,11970.8215
3_14_2013-07-12,4889.7996
3_16_2013-07-12,10153.0239
3_17_2013-07-12,2244.3165
3_19_2013-07-12,1030.4844
3_20_2013-07-12,2105.0794
3_21_2013-07-12,1327.5195
3_22_2013-07-12,3643.9212
3_23_2013-07-12,13914.3737
3_24_2013-07-12,2732.9249
3_25_2013-07-12,4643.4876
3_26_2013-07-12,2072.4017
3_27_2013-07-12,459.3396
3_28_2013-07-12,84.5966
3_29_2013-07-12,1380.7637
3_30_2013-07-12,1450.41
3_31_2013-07-12,959.0187
3_32_2013-07-12,4280.4855
3_33_2013-07-12,3966.1511
3_34_2013-07-12,4195.3391
3_35_2013-07-12,990.5174
3_36_2013-07-12,582.1787
3_38_2013-07-12,89598.0792
3_40_2013-07-12,19345.2992
3_41_2013-07-12,332.0099
3_42_2013-07-12,5176.6931
3_44_2013-07-12,2179.447
3_46_2013-07-12,6376.7661
3_49_2013-07-12,14.8171
3_52_2013-07-12,968.3044
3_54_2013-07-12,40.9392
3_55_2013-07-12,7211.5926
3_56_2013-07-12,662.0963
3_60_2013-07-12,128.76
3_67_2013-07-12,1469.5799
3_71_2013-07-12,1456.5833
3_72_2013-07-12,23815.0784
3_74_2013-07-12,3881.9505
3_79_2013-07-12,7644.6166
3_80_2013-07-12,6.7637
3_81_2013-07-12,1867.2045
3_82_2013-07-12,8055.1257
3_85_2013-07-12,782.4114
3_87_2013-07-12,1188.2702
3_90_2013-07-12,1771.3415
3_91_2013-07-12,520.0555
3_92_2013-07-12,9247.2134
3_94_2013-07-12,562.0306
3_95_2013-07-12,20614.8064
3_96_2013-07-12,4115.2525
3_97_2013-07-12,533.4956
3_1_2013-07-19,6771.7533
3_2_2013-07-19,18767.9417
3_3_2013-07-19,6369.0089
3_4_2013-07-19,9160.5815
3_5_2013-07-19,12450.6453
3_6_2013-07-19,1834.3844
3_7_2013-07-19,9782.2908
3_8_2013-07-19,9014.2755
3_9_2013-07-19,10670.794
3_10_2013-07-19,13015.5487
3_11_2013-07-19,11719.2668
3_12_2013-07-19,2910.3579
3_13_2013-07-19,12098.566
3_14_2013-07-19,4830.1248
3_16_2013-07-19,9366.8925
3_17_2013-07-19,2331.7159
3_19_2013-07-19,1052.2553
3_20_2013-07-19,2225.8882
3_21_2013-07-19,1348.3959
3_22_2013-07-19,3603.2804
3_23_2013-07-19,13385.283
3_24_2013-07-19,2666.8615
3_25_2013-07-19,4703.8251
3_26_2013-07-19,2311.0721
3_27_2013-07-19,518.4338
3_28_2013-07-19,110.7096
3_29_2013-07-19,1336.0446
3_30_2013-07-19,1618.3874
3_31_2013-07-19,1000.4806
3_32_2013-07-19,4527.9617
3_33_2013-07-19,4002.6389
3_34_2013-07-19,4264.0025
3_35_2013-07-19,939.7786
3_36_2013-07-19,457.436
3_38_2013-07-19,92789.5433
3_40_2013-07-19,19282.8672
3_41_2013-07-19,387.4866
3_42_2013-07-19,5057.9631
3_44_2013-07-19,2302.4523
3_46_2013-07-19,6327.8578
3_49_2013-07-19,16.7182
3_52_2013-07-19,976.7897
3_55_2013-07-19,6963.0583
3_56_2013-07-19,519.4375
3_60_2013-07-19,153.364
3_67_2013-07-19,1536.9678
3_71_2013-07-19,1357.2248
3_72_2013-07-19,23875.927
3_74_2013-07-19,3800.3188
3_79_2013-07-19,7419.6771
3_80_2013-07-19,11.6739
3_81_2013-07-19,1835.4073
3_82_2013-07-19,7825.3913
3_85_2013-07-19,737.5049
3_87_2013-07-19,1301.1103
3_90_2013-07-19,1759.2215
3_91_2013-07-19,455.5431
3_92_2013-07-19,8992.468
3_94_2013-07-19,814.6125
3_95_2013-07-19,18703.1084
3_96_2013-07-19,4260.1814
3_97_2013-07-19,546.637
3_1_2013-07-26,6498.6467
3_2_2013-07-26,18699.2762
3_3_2013-07-26,6459.0727
3_4_2013-07-26,8755.2223
3_5_2013-07-26,11613.9075
3_6_2013-07-26,1612.8127
3_7_2013-07-26,8328.5437
3_8_2013-07-26,8822.1263
3_9_2013-07-26,9513.7125
3_10_2013-07-26,12448.3509
3_11_2013-07-26,14170.1545
3_12_2013-07-26,2766.9251
3_13_2013-07-26,11670.6273
3_14_2013-07-26,4986.7396
3_16_2013-07-26,8094.2654
3_17_2013-07-26,2235.8318
3_19_2013-07-26,930.2059
3_20_2013-07-26,2039.9831
3_21_2013-07-26,1257.485
3_22_2013-07-26,3605.5428
3_23_2013-07-26,14042.6715
3_24_2013-07-26,3023.5312
3_25_2013-07-26,4617.3994
3_26_2013-07-26,1981.9401
3_27_2013-07-26,465.426
3_28_2013-07-26,88.445
3_29_2013-07-26,1284.9648
3_30_2013-07-26,1704.764
3_31_2013-07-26,1020.6705
3_32_2013-07-26,2915.2786
3_33_2013-07-26,3263.4958
3_34_2013-07-26,4308.1206
3_35_2013-07-26,922.3426
3_36_2013-07-26,362.7738
3_38_2013-07-26,83027.6509
3_40_2013-07-26,18806.7512
3_41_2013-07-26,344.7436
3_42_2013-07-26,4876.1432
3_44_2013-07-26,2202.2264
3_46_2013-07-26,5805.5176
3_49_2013-07-26,16.7646
3_52_2013-07-26,1016.3045
3_55_2013-07-26,6064.6559
3_56_2013-07-26,570.3985
3_59_2013-07-26,8.0908
3_60_2013-07-26,131.856
3_67_2013-07-26,1304.5221
3_71_2013-07-26,1301.7322
3_72_2013-07-26,25218.952
3_74_2013-07-26,3612.0521
3_79_2013-07-26,7441.6267
3_80_2013-07-26,11.6571
3_81_2013-07-26,1867.833
3_82_2013-07-26,7605.0414
3_85_2013-07-26,644.2576
3_87_2013-07-26,1165.7522
3_90_2013-07-26,1798.5408
3_91_2013-07-26,440.8375
3_92_2013-07-26,8745.925
3_95_2013-07-26,18646.1364
3_96_2013-07-26,3770.4589
3_97_2013-07-26,540.3546
4_1_2012-11-02,52351.604
4_2_2012-11-02,95413.529
4_3_2012-11-02,12368.6336
4_4_2012-11-02,58023.1848
4_5_2012-11-02,47140.9816
4_6_2012-11-02,6534.1695
4_7_2012-11-02,48104.7105
4_8_2012-11-02,63797.9263
4_9_2012-11-02,33876.6172
4_10_2012-11-02,37937.8677
4_11_2012-11-02,27063.4628
4_12_2012-11-02,8112.1857
4_13_2012-11-02,76883.743
4_14_2012-11-02,26980.6609
4_16_2012-11-02,5557.5567
4_17_2012-11-02,15780.1235
4_18_2012-11-02,22791.8754
4_19_2012-11-02,3288.6274
4_20_2012-11-02,8614.3474
4_21_2012-11-02,8718.759
4_22_2012-11-02,19146.9089
4_23_2012-11-02,55728.8717
4_24_2012-11-02,11216.855
4_25_2012-11-02,16191.3481
4_26_2012-11-02,21771.0885
4_27_2012-11-02,3028.4831
4_28_2012-11-02,1163.883
4_29_2012-11-02,10304.0346
4_30_2012-11-02,6176.3482
4_31_2012-11-02,3433.0688
4_32_2012-11-02,11249.6926
4_33_2012-11-02,12662.9801
4_34_2012-11-02,26430.2832
4_35_2012-11-02,3791.2555
4_36_2012-11-02,3113.1148
4_37_2012-11-02,3748.0513
4_38_2012-11-02,82481.5159
4_40_2012-11-02,79098.678
4_41_2012-11-02,2248.5266
4_42_2012-11-02,10313.4667
4_44_2012-11-02,6681.4807
4_46_2012-11-02,37403.2128
4_48_2012-11-02,3441.3743
4_49_2012-11-02,6527.4392
4_52_2012-11-02,4157.3873
4_54_2012-11-02,48.6334
4_55_2012-11-02,18640.9786
4_56_2012-11-02,1114.2485
4_58_2012-11-02,4922.5647
4_59_2012-11-02,667.8913
4_60_2012-11-02,416.8999
4_67_2012-11-02,10466.8072
4_71_2012-11-02,7904.6312
4_72_2012-11-02,90946.0544
4_74_2012-11-02,20164.0303
4_79_2012-11-02,53741.7712
4_80_2012-11-02,21322.6926
4_81_2012-11-02,31469.5188
4_82_2012-11-02,31803.1228
4_83_2012-11-02,9276.8352
4_85_2012-11-02,2137.9243
4_87_2012-11-02,17418.2875
4_90_2012-11-02,94377.8271
4_91_2012-11-02,64791.3842
4_92_2012-11-02,100000
4_93_2012-11-02,73732.9387
4_94_2012-11-02,66276.805
4_95_2012-11-02,100000
4_96_2012-11-02,41798.9918
4_97_2012-11-02,39758.9662
4_98_2012-11-02,14933.2418
4_99_2012-11-02,158.851
4_1_2012-11-09,38034.3303
4_2_2012-11-09,96659.4314
4_3_2012-11-09,15357.9874
4_4_2012-11-09,57276.3914
4_5_2012-11-09,46641.9848
4_6_2012-11-09,5937.5138
4_7_2012-11-09,47925.7476
4_8_2012-11-09,62561.1323
4_9_2012-11-09,34960.0824
4_10_2012-11-09,40687.5685
4_11_2012-11-09,24562.0024
4_12_2012-11-09,7838.2985
4_13_2012-11-09,74396.9459
4_14_2012-11-09,25393.122
4_16_2012-11-09,5741.8703
4_17_2012-11-09,15142.895
4_18_2012-11-09,19822.009
4_19_2012-11-09,3363.9048
4_20_2012-11-09,8535.2255
4_21_2012-11-09,8491.1465
4_22_2012-11-09,17754.585
4_23_2012-11-09,53022.252
4_24_2012-11-09,10103.8168
4_25_2012-11-09,15295.2431
4_26_2012-11-09,23863.9671
4_27_2012-11-09,2909.5373
4_28_2012-11-09,1125.4139
4_29_2012-11-09,10666.0274
4_30_2012-11-09,5968.5753
4_31_2012-11-09,3413.6236
4_32_2012-11-09,12034.6729
4_33_2012-11-09,13040.7748
4_34_2012-11-09,26907.0559
4_35_2012-11-09,3870.9969
4_36_2012-11-09,2449.7914
4_37_2012-11-09,3687.0246
4_38_2012-11-09,81084.0249
4_40_2012-11-09,79818.6418
4_41_2012-11-09,2349.6276
4_42_2012-11-09,10542.915
4_44_2012-11-09,6511.1695
4_46_2012-11-09,37648.2557
4_48_2012-11-09,2889.2
4_49_2012-11-09,6283.5831
4_52_2012-11-09,4460.4712
4_54_2012-11-09,73.599
4_55_2012-11-09,20481.717
4_56_2012-11-09,1305.2027
4_58_2012-11-09,3761.3497
4_59_2012-11-09,547.9458
4_60_2012-11-09,406.8636
4_67_2012-11-09,10569.4883
4_71_2012-11-09,7377.7611
4_72_2012-11-09,86532.9603
4_74_2012-11-09,19769.4154
4_79_2012-11-09,54941.6908
4_80_2012-11-09,22351.8026
4_81_2012-11-09,33004.1694
4_82_2012-11-09,32328.0141
4_83_2012-11-09,9686.6363
4_85_2012-11-09,2179.999
4_87_2012-11-09,17366.0253
4_90_2012-11-09,97522.8301
4_91_2012-11-09,68662.4819
4_92_2012-11-09,100000
4_93_2012-11-09,76135.3081
4_94_2012-11-09,67645.1622
4_95_2012-11-09,99973.4648
4_96_2012-11-09,42060.1748
4_97_2012-11-09,42348.652
4_98_2012-11-09,15109.4344
4_99_2012-11-09,138.6695
4_1_2012-11-16,36763.0507
4_2_2012-11-16,96048.6751
4_3_2012-11-16,14108.1933
4_4_2012-11-16,61141.6628
4_5_2012-11-16,49162.4807
4_6_2012-11-16,5467.6443
4_7_2012-11-16,57261.8294
4_8_2012-11-16,63845.8543
4_9_2012-11-16,33720.8465
4_10_2012-11-16,38795.3148
4_11_2012-11-16,29254.3719
4_12_2012-11-16,7121.8501
4_13_2012-11-16,73306.1844
4_14_2012-11-16,32546.4617
4_16_2012-11-16,4892.2461
4_17_2012-11-16,15832.3063
4_18_2012-11-16,22327.2627
4_19_2012-11-16,3306.3277
4_20_2012-11-16,8094.9439
4_21_2012-11-16,9152.1416
4_22_2012-11-16,17687.6795
4_23_2012-11-16,56616.0087
4_24_2012-11-16,11921.9983
4_25_2012-11-16,17067.6868
4_26_2012-11-16,24083.234
4_27_2012-11-16,3166.4108
4_28_2012-11-16,1232.2916
4_29_2012-11-16,10801.3278
4_30_2012-11-16,5985.2212
4_31_2012-11-16,3522.014
4_32_2012-11-16,12014.5356
4_33_2012-11-16,13650.899
4_34_2012-11-16,25367.47
4_35_2012-11-16,4347.8121
4_36_2012-11-16,3515.0862
4_37_2012-11-16,3740.5664
4_38_2012-11-16,79791.0462
4_40_2012-11-16,80098.0618
4_41_2012-11-16,1725.9687
4_42_2012-11-16,10353.27
4_44_2012-11-16,6025.3001
4_46_2012-11-16,38449.9619
4_48_2012-11-16,2605.2199
4_49_2012-11-16,6635.9195
4_52_2012-11-16,4391.1867
4_54_2012-11-16,36.9298
